Departamento,Latitud,Longitud,YEAR,DOY,T2M_MAX,T2M_MIN,RH2M,WS10M,RADIACION_SOLAR
Lambayeque Chiclayo,-6.77,-79.84,2024,68,26.17,23.53,89.31,5.43,16.9
Lambayeque Chiclayo,-6.77,-79.84,2024,69,26.23,23.56,88.64,5.51,17.21
Lambayeque Chiclayo,-6.77,-79.84,2024,70,26.2,23.45,87.33,5.54,18.35
Lambayeque Chiclayo,-6.77,-79.84,2024,71,25.77,23.09,87.87,5.16,19.59
Lambayeque Chiclayo,-6.77,-79.84,2024,72,25.66,22.83,88.08,4.68,16.85
Lambayeque Chiclayo,-6.77,-79.84,2024,73,25.87,22.67,86.07,4.43,15.37
Lambayeque Chiclayo,-6.77,-79.84,2024,74,25.45,22.72,86.86,4.87,14.47
Lambayeque Chiclayo,-6.77,-79.84,2024,75,25.01,22.39,88.13,5.25,17.11
Lambayeque Chiclayo,-6.77,-79.84,2024,76,24.97,22.0,87.58,5.34,20.5
Lambayeque Chiclayo,-6.77,-79.84,2024,77,24.81,21.87,89.27,4.89,23.19
Lambayeque Chiclayo,-6.77,-79.84,2024,78,25.03,22.1,88.92,4.23,19.6
Lambayeque Chiclayo,-6.77,-79.84,2024,79,25.64,22.31,86.29,5.21,16.18
Lambayeque Chiclayo,-6.77,-79.84,2024,80,25.39,22.29,87.69,4.64,20.29
Lambayeque Chiclayo,-6.77,-79.84,2024,81,25.03,22.32,88.52,2.96,17.18
Lambayeque Chiclayo,-6.77,-79.84,2024,82,25.66,22.28,86.62,4.28,16.38
Lambayeque Chiclayo,-6.77,-79.84,2024,83,25.41,22.24,88.25,4.99,14.36
Lambayeque Chiclayo,-6.77,-79.84,2024,84,25.41,22.32,88.22,4.37,19.9
Lambayeque Chiclayo,-6.77,-79.84,2024,85,25.72,22.12,84.87,3.57,23.14
Lambayeque Chiclayo,-6.77,-79.84,2024,86,24.93,22.11,84.52,3.56,19.87
Lambayeque Chiclayo,-6.77,-79.84,2024,87,25.47,21.5,85.28,4.36,25.45
Lambayeque Chiclayo,-6.77,-79.84,2024,88,24.92,21.12,88.18,3.9,25.27
Lambayeque Chiclayo,-6.77,-79.84,2024,89,24.97,21.29,88.15,4.36,22.04
Lambayeque Chiclayo,-6.77,-79.84,2024,90,23.86,21.4,90.69,4.52,17.49
Lambayeque Chiclayo,-6.77,-79.84,2024,91,23.91,21.52,88.78,3.87,19.35
Lambayeque Chiclayo,-6.77,-79.84,2024,92,24.0,21.59,90.76,3.2,17.43
Lambayeque Chiclayo,-6.77,-79.84,2024,93,24.7,21.52,87.05,3.4,15.52
Lambayeque Chiclayo,-6.77,-79.84,2024,94,24.77,21.65,86.45,4.03,17.1
Lambayeque Chiclayo,-6.77,-79.84,2024,95,24.48,21.74,88.8,4.86,18.38
Lambayeque Chiclayo,-6.77,-79.84,2024,96,24.57,21.54,88.81,5.26,18.23
Lambayeque Chiclayo,-6.77,-79.84,2024,97,23.62,21.58,88.68,4.57,18.99
Lambayeque Chiclayo,-6.77,-79.84,2024,98,23.74,21.02,90.32,4.18,18.31
Lambayeque Chiclayo,-6.77,-79.84,2024,99,23.44,21.04,91.42,3.34,15.17
Lambayeque Chiclayo,-6.77,-79.84,2024,100,24.13,21.2,89.14,4.89,20.35
Lambayeque Chiclayo,-6.77,-79.84,2024,101,24.39,21.4,88.02,5.14,19.41
Lambayeque Chiclayo,-6.77,-79.84,2024,102,24.43,21.22,86.64,4.96,21.49
Lambayeque Chiclayo,-6.77,-79.84,2024,103,24.24,21.09,89.01,5.57,22.27
Lambayeque Chiclayo,-6.77,-79.84,2024,104,23.8,21.07,88.76,5.28,17.05
Lambayeque Chiclayo,-6.77,-79.84,2024,105,24.1,20.87,87.83,5.33,15.72
Lambayeque Chiclayo,-6.77,-79.84,2024,106,23.38,20.38,86.65,5.17,17.38
Lambayeque Chiclayo,-6.77,-79.84,2024,107,22.62,19.86,86.99,5.33,17.76
Lambayeque Chiclayo,-6.77,-79.84,2024,108,22.71,19.58,86.83,4.64,20.07
Lambayeque Chiclayo,-6.77,-79.84,2024,109,22.55,19.3,86.95,4.05,18.9
Lambayeque Chiclayo,-6.77,-79.84,2024,110,23.07,19.75,86.92,4.02,16.35
