Departamento,Latitud,Longitud,YEAR,DOY,T2M_MAX,T2M_MIN,RH2M,WS10M,RADIACION_SOLAR
Puno,-15.84,-70.02,2024,132,18.35,3.75,61.19,2.53,22.85
Puno,-15.84,-70.02,2024,133,18.28,4.54,63.5,2.46,22.49
Puno,-15.84,-70.02,2024,134,16.72,6.86,69.48,2.94,20.66
Puno,-15.84,-70.02,2024,135,11.56,5.33,74.26,2.15,11.1
Puno,-15.84,-70.02,2024,136,15.45,4.46,60.85,2.0,16.23
Puno,-15.84,-70.02,2024,137,14.66,3.24,67.4,2.93,14.71
Puno,-15.84,-70.02,2024,138,15.09,2.45,64.42,3.02,14.75
Puno,-15.84,-70.02,2024,139,17.38,0.45,50.03,3.51,22.44
Puno,-15.84,-70.02,2024,140,16.83,2.34,50.91,1.85,22.23
Puno,-15.84,-70.02,2024,141,16.5,1.34,36.51,2.55,21.11
Puno,-15.84,-70.02,2024,142,17.02,0.04,31.64,2.67,22.59
Puno,-15.84,-70.02,2024,143,17.26,-0.67,37.54,3.07,22.72
Puno,-15.84,-70.02,2024,144,15.9,-2.13,33.41,4.94,22.67
Puno,-15.84,-70.02,2024,145,16.59,0.11,37.89,2.62,22.41
Puno,-15.84,-70.02,2024,146,16.39,-1.36,40.19,5.14,22.03
Puno,-15.84,-70.02,2024,147,15.74,-2.57,37.28,5.16,22.53
Puno,-15.84,-70.02,2024,148,15.3,-3.7,30.04,3.26,23.28
Puno,-15.84,-70.02,2024,149,15.87,-2.92,27.35,2.19,23.2
Puno,-15.84,-70.02,2024,150,14.4,1.16,29.53,2.24,22.54
Puno,-15.84,-70.02,2024,151,16.16,-0.75,32.55,2.05,22.35
Puno,-15.84,-70.02,2024,152,16.57,-1.5,34.45,2.76,22.62
Puno,-15.84,-70.02,2024,153,15.99,-2.22,32.91,2.83,22.67
Puno,-15.84,-70.02,2024,154,15.2,-1.99,32.36,3.18,22.46
Puno,-15.84,-70.02,2024,155,13.36,1.96,55.24,3.3,22.12
Puno,-15.84,-70.02,2024,156,17.0,0.47,58.6,2.44,21.82
